source,target,fraud_ring_edge,timestamp,amount
141,171,0,759,6429.006405749852
141,1495,0,535,8803.878476526736
141,1260,0,264,5302.511351623246
141,415,0,149,8520.594721522864
141,2893,0,991,674.6325966784926
141,2222,0,663,7778.249842680455
141,1881,0,844,3982.2561549031766
141,2250,0,453,2274.819984756856
141,2449,0,727,5690.507010010191
141,2742,0,427,7167.762801882373
141,778,0,211,8051.488831744586
141,631,0,984,9954.437167085054
141,540,0,938,6302.9916512862965
141,1184,0,381,4718.309409209575
141,2701,0,539,3216.0307795904555
141,1424,0,649,9617.09108852961
142,178,0,246,9155.483361269904
142,233,0,289,752.4634963398648
142,268,0,241,9302.749124308326
142,316,0,892,6493.797994742534
142,358,0,787,8309.268900329274
142,412,0,879,9695.493925839608
142,524,0,667,2907.8440273045926
142,525,0,389,8366.59409423243
142,528,0,156,3523.4742623879433
142,545,0,388,8372.224749781637
142,809,0,295,477.2249727515879
142,924,0,296,9718.22654153305
142,1151,0,52,2559.2209903166486
142,1186,0,135,2257.6310875752274
142,1376,0,869,957.0571261701311
142,1680,0,351,8291.616243631806
142,1848,0,839,4321.010164474137
142,1947,0,126,3520.356177091948
142,2123,0,263,6939.620183104737
142,2257,0,918,9072.337309438652
142,2348,0,647,9076.777893619033
142,2295,0,770,3353.2164361805644
142,2207,0,652,2188.046227599232
142,558,0,800,8092.328725865485
142,492,0,614,8213.632199520845
142,2034,0,273,6568.21207596583
142,819,0,37,5431.203014276305
142,1970,0,719,1729.707187218095
142,773,0,3,1087.124600107191
142,2943,0,148,5505.63120581234
142,1534,0,801,2717.89209796607
142,2676,0,119,3685.24564109247
142,1057,0,441,7805.795761822766
142,723,0,808,7589.520145920922
142,1700,0,629,5972.778012435798
142,824,0,94,7875.123361079725
142,1989,0,368,2430.940275674178
142,2852,0,430,9442.542695137096
142,2182,0,790,5855.033937209537
142,2550,0,326,1624.236845736948
142,1730,0,982,7320.40400620119
142,800,0,272,3812.28382591751
142,1085,0,668,3566.5210947727383
142,2198,0,611,848.7645160600858
142,2149,0,518,863.1649081358148
142,2851,0,861,3549.7565470435347
142,439,0,433,3163.1074346058917
142,2757,0,907,8192.85960389237
142,1455,0,122,6456.912441022807
142,1496,0,831,4249.070944312276
142,1351,0,534,5588.307075956653
142,1124,0,525,8594.529948029483
142,2720,0,169,3667.9498884892855
143,147,0,815,678.9742598341066
143,174,0,10,8429.153932767627
143,192,0,917,776.7351522360452
143,202,0,170,9525.215607126176
143,254,0,407,3627.121270589696
143,256,0,170,4839.969886541059
143,281,0,425,344.9660391900557
143,291,0,937,6013.976345181524
143,336,0,174,1616.805840938171
143,542,0,431,1325.0546719757533
143,584,0,896,235.70751932510188
143,611,0,482,1085.615720195364
143,619,0,156,2393.282617878524
143,681,0,504,5841.974569916315
143,685,0,373,8760.27169826055
143,686,0,173,4514.240719708806
143,699,0,645,2691.4191988670664
143,777,0,433,9885.573978755272
143,1053,0,920,2817.6017328036896
143,1054,0,946,2807.313374855797
143,1217,0,805,6090.152133250637
143,1281,0,149,8935.84204066435
143,1293,0,864,1638.7993452562503
143,1348,0,206,3677.128911023174
143,1361,0,99,7970.640658460898
143,1495,0,383,2240.5504170121117
143,2149,0,79,8078.668243289242
143,2176,0,816,2028.1674667201116
143,2183,0,995,5891.957437230506
143,2235,0,427,2969.0358928503815
143,2445,0,329,5395.546710027909
143,2543,0,308,2873.865283940191
143,2609,0,12,2697.7223591710176
143,2622,0,151,5356.345338494168
143,2674,0,175,6582.275159209364
143,2753,0,250,3215.486044774981
143,2824,0,341,1887.8013296550428
143,706,1,516,8590.357653340168
143,1300,1,123,141.97394997298755
143,2954,1,865,1190.8660461233833
143,2895,1,368,4500.670620379995
143,260,1,841,9097.668795879354
143,2058,1,839,9898.886213335316
143,1452,1,498,9607.79881516342
143,627,1,923,6048.018659221268
143,213,1,983,6986.860347019648
143,2891,1,75,9405.558306526973
143,162,1,36,6001.546911240378
143,2091,1,338,1625.0072830785393
143,623,1,159,8320.587642840355
143,2519,1,208,8583.941011571284
143,164,1,134,6846.293380369349
143,211,1,187,6190.722835851957
143,2986,1,5,1052.6493554865672
143,2330,1,388,1816.3303341257488
143,1761,1,556,6673.774823813876
143,1928,1,930,2553.3048188944863
143,1601,1,731,8160.300662989758
143,1946,1,343,5572.483616861546
143,2788,1,987,9446.008553199816
143,1353,1,768,4782.442338057086
143,696,1,417,8455.643299121157
143,2291,1,16,5935.069412011155
143,2627,1,694,365.3563295892364
143,194,1,142,9970.208572714566
143,1895,1,266,3203.605638138361
143,483,1,195,2132.725373608628
143,688,1,915,1491.1611703192273
143,766,1,453,1448.91024478122
143,622,0,879,3368.6510867504367
143,1786,0,417,7271.331428578658
143,2966,0,296,9860.871708468707
143,2668,0,718,583.8952950431361
143,1273,0,138,6672.984625513475
143,237,0,370,4182.288318333876
143,812,0,232,2236.1609750883754
143,2642,0,490,8649.71981648072
143,2057,0,524,5586.706558961647
143,1810,0,191,2468.5535652787244
143,1437,0,547,6829.486301695053
143,1619,0,860,6853.603259347369
143,2473,0,459,2366.818435203647
143,224,0,359,6759.862133369754
143,892,0,810,3343.2863276962144
143,2794,0,580,2575.339112245304
143,2781,0,388,271.4974007811262
143,2083,0,807,4501.498774473461
143,1439,0,746,5351.266412121431
143,2731,0,223,5219.288996040421
143,575,0,788,7229.740286620149
143,182,0,965,6619.066879704616
143,784,0,989,4582.448174725044
143,838,0,657,1323.678603323649
144,170,0,34,7854.71218203076
144,273,0,614,6592.430990084239
144,306,0,938,7745.829589505539
144,561,0,111,7053.848696187605
144,631,0,631,7131.159448079892
144,684,0,206,1845.8625239999833
144,704,0,980,9168.788048321767
144,860,0,740,4079.977434851787
144,872,0,64,4200.565770401879
144,1923,0,297,3384.24148039937
144,2179,0,939,5002.64681648364
144,2274,0,863,1432.0891767315716
144,2374,0,509,7514.599631037065
144,617,1,421,3612.327739424247
144,193,1,978,5476.6376091022885
144,638,1,83,4308.68260757779
144,298,1,108,9527.969870725936
144,566,1,188,9585.678950810545
144,1908,1,588,6698.186211370479
144,495,1,843,4608.834091331768
144,2436,1,123,8260.558293200636
144,2636,1,775,7874.57706464564
144,1849,1,997,2590.808873351951
144,748,1,994,836.7096150938081
144,1391,1,62,3709.504636158533
144,2143,1,102,2142.44905647967
144,1008,1,477,1669.0530537573773
144,2405,1,154,522.1817775803062
144,546,1,456,449.63673888663743
144,211,1,317,2224.2203651448926
144,1314,1,606,3830.402909758933
144,1397,1,117,1670.8121481244418
144,1009,1,281,8479.14754818293
144,2281,1,274,8247.029261454449
144,2499,1,50,7294.784980653537
144,876,1,498,2211.1915819858013
144,2775,1,653,5088.6274414420495
144,755,1,640,3623.9509475268424
144,172,1,658,5258.402278601345
144,1630,1,736,5948.280093529259
144,487,1,831,3733.0741529286774
144,460,1,540,6329.0182641693145
144,1533,1,802,4021.914396400042
144,2441,1,90,9450.486431609617
144,988,1,398,5832.809941047832
144,1922,1,282,5612.011115402847
144,2121,0,498,5143.457494703792
144,2702,0,826,9827.523036635142
144,1964,0,656,5297.007578325035
144,2375,0,931,8475.966497159414
144,236,0,39,643.9919522975975
144,986,0,323,3663.650250720839
144,2943,0,511,9201.334693799008
144,2789,0,131,4433.008026054582
144,2168,0,829,3697.3203791590454
144,434,0,966,4202.947936653997
144,1834,0,324,6004.4530691691225
144,1495,0,275,8399.246570882651
144,1778,0,125,4171.286144987931
144,187,0,861,3653.4344273624797
144,542,0,856,1662.046627917483
144,1103,0,496,2790.7687282780225
144,2967,0,21,3455.8158785735277
144,2906,0,107,4512.277933324013
144,1837,0,31,6411.719443124808
144,218,0,712,4020.2010672114557
144,1274,0,763,2684.0633935146066
144,304,0,104,4761.076768460416
144,1553,0,849,1524.888179741566
144,2687,0,248,444.6521946356739
144,1347,0,459,1924.5214226052458
144,540,0,453,7813.028339813396
144,2032,0,4,2600.578249873244
144,271,0,76,4832.064862847267
144,1808,0,18,4498.246439946494
144,2017,0,499,195.02811504492183
144,629,0,922,8873.231296741256
144,1710,0,483,7812.435573775971
144,2335,0,132,704.389704838376
144,247,0,107,7332.116446744023
145,207,0,862,2189.3386424663418
145,262,0,663,4748.2355778599485
145,282,0,233,6105.517476102108
145,601,0,52,1234.1173930316609
145,634,0,366,5396.839931312563
145,649,0,967,5048.124569809724
145,650,0,617,6571.304933431762
145,670,0,608,4801.04550380382
145,1315,0,949,7595.431886566433
145,1535,0,96,5308.150390942594
145,2356,0,358,9037.148317838819
145,2431,0,193,2396.1061793208664
145,2710,0,756,8301.478337202936
145,2879,0,807,4820.467687524077
145,1253,1,112,3805.3675608035687
145,1297,1,234,1358.8119214139406
145,314,1,898,4281.632159981889
145,1630,1,948,5031.632748686668
145,1096,1,994,3525.5508136031976
145,1305,1,297,1917.8402200969024
145,1138,1,223,4763.080759449098
145,2253,1,175,4615.038725802463
145,638,1,45,9694.927375322308
145,678,1,726,329.77260871934334
145,2281,1,507,8689.510370861892
145,278,1,403,2288.3723279878254
145,2735,1,663,467.1448052682637
145,1946,1,174,153.55098443224273
145,1910,1,1,4327.289078643458
145,696,1,902,1097.392073772161
145,298,1,137,3530.796291041363
145,155,1,374,2156.7724815840347
145,690,1,775,549.5996240949755
145,1312,1,405,5525.723757160158
145,2597,1,714,1234.2256931112327
145,240,1,174,5022.240068263225
145,585,1,773,7585.327641628084
145,1350,1,745,8742.82366599119
145,1874,1,950,1458.6890975719966
145,202,0,454,3853.4188365101522
145,373,0,501,9885.357646625454
145,2455,0,430,7041.565189090149
145,1492,0,181,357.03895759724304
145,1620,0,480,5643.427372356581
145,1329,0,883,6740.901044187315
145,1362,0,990,5568.651802471513
145,2844,0,290,7386.044133802513
145,1163,0,927,9242.681333807082
145,2631,0,743,6418.884634452429
145,1708,0,535,1835.9549125331755
145,2189,0,245,7033.2851717348085
145,2315,0,551,147.56829554344918
145,213,0,273,4593.372619744757
145,1924,0,589,2332.5576852398044
145,804,0,903,6265.416912784295
145,2993,0,719,5388.283672896069
145,2873,0,511,3112.3543219686053
145,164,0,825,4538.877516058782
145,789,0,395,4575.659776917326
145,1281,0,785,9202.241846929886
145,1863,0,871,2315.7783217702017
145,2258,0,975,6932.152486652382
145,2916,0,991,1084.7819885802314
145,2732,0,616,6289.550959150997
145,1194,0,920,9236.539376656678
145,1049,0,570,8358.704754466029
145,2098,0,700,1494.9095355418729
145,2693,0,885,6022.595009419924
146,273,0,15,2344.1942592616447
146,358,0,922,2698.9518993932584
146,362,0,786,8166.517936646959
146,559,0,166,6758.013492568771
146,790,0,674,9186.638361222775
146,885,0,123,3971.1840780885195
146,997,0,606,7776.239349283461
146,1042,0,676,767.6694566179552
146,1211,0,671,7654.749067842962
146,1319,0,329,4274.452215047623
146,1471,0,200,416.24614837223305
146,2078,0,85,3233.5705130413508
146,2285,0,63,6459.84373340158
146,2459,0,5,2739.9000864624477
146,2558,0,552,1644.6927447726384
146,2815,0,453,5998.775214617252
146,2433,0,621,9376.63137963133
146,606,0,744,1527.7401698155647
146,2809,0,204,5998.849019442612
146,1732,0,766,9106.83890684775
146,534,0,645,9596.623973476022
146,1851,0,391,6337.568592652484
146,2049,0,512,6697.599089512044
146,1267,0,133,8224.447549118626
146,1687,0,935,7964.78129203563
146,918,0,536,4944.331694338054
146,1007,0,892,5348.808010647367
146,2577,0,874,6958.860867552991
146,1534,0,53,7170.106967376094
146,2066,0,171,5091.6376594832445
146,1744,0,821,5478.809300719021
146,1666,0,48,8958.965860159613
146,994,0,454,1822.8464690447558
146,2684,0,671,2868.3328804766934
146,1527,0,779,174.57862626555078
146,1994,0,307,3040.665937349199
146,2221,0,171,1237.3914778047074
146,297,0,761,4606.65035489021
146,2215,0,386,4238.593758280144
146,1759,0,474,7182.134653451998
146,1864,0,580,5311.4155771444875
146,2941,0,378,9415.078991136626
146,1507,0,0,6365.319452486601
146,2838,0,196,7068.024515292895
146,935,0,712,7562.282604510587
146,777,0,584,482.69614659518953
146,1479,0,91,3361.154417095674
146,503,0,869,3505.8260714158023
146,1091,0,242,7951.839871617896
146,305,0,913,6904.480109859834
146,1916,0,501,3524.5324258978562
146,2058,0,696,5747.994373095069
146,1561,0,943,2177.0057651410607
146,988,0,706,4333.4211641751235
146,1138,0,923,9551.971458362972
146,1997,0,454,128.45701082843104
146,1245,0,407,6006.144096369383
146,960,0,635,8365.516639525715
146,2834,0,57,5362.509408057292
147,557,0,992,4239.280409536893
147,947,0,159,2209.169640995493
147,1598,0,593,362.652290435754
147,2593,0,751,2398.1449484734844
147,2238,0,185,9187.226685344864
147,176,0,148,2114.5441816759912
147,1499,0,551,1338.0898237343122
147,2991,0,751,6556.240183438919
147,2658,0,167,4516.859522332425
147,526,0,738,9646.738050148218
147,1422,0,229,4602.438452800708
147,783,0,94,3897.6729062529503
147,1922,0,679,1232.7646516313505
147,2584,0,685,4752.076455955722
147,512,0,805,1327.0262538386542
147,1147,0,222,2995.870960012879
147,1514,0,741,5493.677113051755
147,2811,0,178,4739.645256029204
147,677,0,59,2327.5960646525396
147,2591,0,694,7143.911232358295
147,2433,0,420,8862.114472872941
147,1681,0,769,9904.20741495821
147,2300,0,934,6636.116290402932
147,1245,0,181,3613.1037342862905
147,1020,0,315,5761.971943201105
147,1622,0,455,5018.725253144529
147,2919,0,760,5887.8651598910255
147,2933,0,827,9391.629427384072
147,1456,0,140,9137.082588523772
147,2106,0,83,8897.54330239095
147,1165,0,313,1653.773811959125
147,2003,0,560,4035.9267933898873
147,970,0,331,5017.033246689786
147,1481,0,501,8951.151695537332
147,2814,0,805,9832.615881553138
147,2573,0,238,9818.410502075218
147,1894,0,260,8976.934089447113
147,374,0,232,1789.797146808446
147,2592,0,723,2791.089811347576
147,2950,0,763,464.74176623110526
147,1157,0,620,9252.38984403094
147,1335,0,872,8934.669614202234
147,245,0,150,341.23106815285917
148,150,0,304,8937.875074959236
148,262,0,211,2279.2112372589345
148,280,0,46,7810.655576568266
148,365,0,403,6853.134541027867
148,370,0,718,9150.434386124896
148,379,0,2,8958.263140212794
148,389,0,934,1508.3170823105825
148,428,0,59,6051.661912793325
148,477,0,540,6454.524115492682
148,516,0,487,3681.984882048508
148,634,0,373,4480.833054748702
148,766,0,438,5734.384004302799
148,853,0,39,4587.458756973695
148,901,0,55,4909.739637441092
148,1108,0,695,2408.4219976999007
148,1188,0,703,1619.3994315511334
148,1414,0,68,6860.536697059733
148,1480,0,475,6103.687897887233
148,1485,0,558,5893.0015379474125
148,1519,0,746,1194.0622345792488
148,1627,0,309,7506.611254751663
148,1683,0,400,8134.2816134753975
148,1919,0,909,6393.531151984099
148,2004,0,494,9842.858607665366
148,2690,0,818,6802.596846418831
148,2743,0,927,4500.71416932349
148,717,0,990,6752.409348208487
148,2233,0,395,9208.561722433962
148,213,0,611,9697.338174060016
148,979,0,934,7893.168584721353
148,2566,0,710,2581.9254526822283
148,1419,0,786,7940.699339810412
148,1489,0,12,9948.568836433746
148,2105,0,408,1135.9573012930928
148,1729,0,464,9476.739714587142
148,1732,0,746,1193.7591447681789
148,1147,0,697,6847.12221194723
148,1883,0,883,1390.569807970543
148,1625,0,943,6122.3913621080155
148,492,0,885,8181.991020466471
148,2110,0,381,8357.680194551618
148,293,0,836,4808.751191032616
148,906,0,722,952.3464959493992
148,2767,0,770,3818.0890254304213
148,2311,0,223,3642.996588517633
148,2778,0,605,3114.2069595734943
148,772,0,262,1564.146187688986
148,1229,0,577,9407.790608767758
148,391,0,711,4680.4170998013715
148,434,0,202,9093.229879040628
148,1576,0,670,8870.057550701858
148,1092,0,959,1496.2485605048512
148,2899,0,416,3846.0637865110407
148,1977,0,761,3422.17480361614
148,1142,0,936,3467.413739104759
148,868,0,314,1794.8644350465
148,903,0,854,227.37605077602223
148,1334,0,347,7292.794796044593
149,161,0,339,6349.438088826708
149,344,0,203,6403.95612584131
149,638,0,903,2438.19480767825
149,650,0,61,2398.044835352544
149,972,0,368,1872.8626456078046
149,1687,0,813,6374.208714932283
149,2029,0,129,4074.158163049589
149,2047,0,341,9405.078158714477
149,2663,0,37,5082.987766787129
149,2678,0,647,7820.548499495379
149,701,0,925,2409.936850076763
149,745,0,349,137.15297269332228
149,2387,0,26,5577.9588005612195
149,2054,0,821,4415.8664463187615
149,1939,0,401,2830.784011934801
149,1336,0,435,6791.323504659004
149,280,0,59,613.4279193490084
149,625,0,245,8796.884741241482
149,1886,0,368,9590.28833166967
149,2683,0,953,7650.1468016290455
149,2511,0,229,1696.232382276425
149,763,0,709,5985.370633304124
149,459,0,588,583.0839200288899
149,1233,0,543,4590.135037965833
149,1590,0,98,2678.1800916625843
149,1662,0,187,5866.201393057366
149,2162,0,212,3917.741969188721
149,1722,0,237,3078.433664659321
149,2373,0,341,5573.536714555471
149,383,0,598,7553.2668746082745
149,1317,0,625,7764.1051435718955
149,875,0,53,4996.350556179378
149,473,0,674,2683.481658951034
149,1495,0,676,7111.31164884877
149,2681,0,925,9214.415845209161
149,2734,0,532,6093.216899646877
150,231,0,425,1105.1195987273218
150,248,0,990,4302.817669993184
150,278,0,130,479.51301188160784
150,292,0,424,2212.3125367900193
150,369,0,545,5919.7386256037325
150,456,0,170,9591.468837457114
150,477,0,556,5069.211032622178
150,485,0,342,8080.125998356284
150,492,0,199,1776.8036172000343
150,574,0,620,4172.11970113916
150,626,0,914,8981.7826505695
150,699,0,63,6227.461285976598
150,727,0,490,7092.216003105582
150,758,0,695,8873.040974244179
150,847,0,53,581.9331239667997
150,1338,0,334,4694.682563369667
150,2531,0,211,6739.084964339206
150,2640,0,784,8442.763804291639
150,2881,0,203,8257.560627696716
150,2984,0,605,6256.405629018423
150,2861,0,50,968.7522815055961
150,906,0,436,818.5542964680494
150,1374,0,974,9325.726199684163
150,1372,0,668,8676.062184220064
150,1642,0,699,8623.9353911249
150,939,0,20,6749.9516190710365
150,1771,0,130,4990.340268308557
150,1714,0,573,913.9916701392127
150,2026,0,450,6898.8142501372195
150,1560,0,61,691.5412832882444
150,1892,0,223,1108.518327875868
150,2311,0,792,6165.915847551697
150,1024,0,449,8383.728917271192
150,1878,0,946,5405.175347958047
150,1002,0,33,1471.040186074227
150,547,0,672,7522.16160371945
150,2124,0,257,2883.5276496233964
150,1561,0,783,1858.4188609329756
150,2737,0,716,8707.312652210838
150,1992,0,495,7732.871457114771
150,1084,0,333,3371.0996013967742
150,2355,0,770,9639.178197247
150,1145,0,788,6729.264996082838
150,2529,0,139,5244.030700372585
150,1253,0,429,9530.62220591765
150,1399,0,449,5424.0645378091285
150,2866,0,22,8053.799209690934
150,2470,0,45,7480.802986304633
150,1972,0,445,1086.2832967652591
150,1566,0,47,4550.735523900872
150,2971,0,307,5616.394750397475
150,1141,0,939,2236.4958420428698
150,2113,0,811,8523.991592371905
150,1980,0,939,6312.491536285692
150,1129,0,629,4383.7159584634
150,328,0,959,6390.535691112789
150,1901,0,446,3324.271695910631
150,2427,0,539,8291.27486980994
150,1643,0,710,6920.450155923353
151,211,0,764,9011.782338676954
151,775,0,523,5389.553730922329
151,936,0,773,2743.9993541288877
151,1262,0,452,4420.437887884035
151,1484,0,674,9726.838377762631
151,1791,0,645,6408.903458473606
151,1816,0,656,4515.544422967048
151,2058,0,892,3135.8828499730353
151,2290,0,510,6918.279782734487
151,2466,0,341,1057.5205231287378
151,2870,0,570,1901.8539550630699
151,434,0,598,1048.8798875860818
151,2261,0,857,1207.6248244848293
151,809,0,596,1208.1761012059628
151,1562,0,587,7029.954985111226
151,653,0,727,5918.608204210826
151,297,0,675,7829.198890090966
151,531,0,782,6587.60086567739
151,1395,0,784,1577.7678236097227
151,422,0,217,9207.348553512891
151,1443,0,384,2511.0506805983814
151,1070,0,705,6075.962827081438
151,2145,0,649,6200.2791320024635
151,1999,0,591,1109.446255486098
151,1495,0,633,2851.347545989973
151,1462,0,595,1774.7004095023274
151,242,0,142,2718.356539686039
151,1988,0,561,7869.839016881321
151,2360,0,307,788.8016658128603
151,1505,0,759,3168.5224543221357
151,2346,0,534,4551.62474650063
151,1333,0,643,4231.517834331018
151,2297,0,861,2608.7217062831724
151,1908,0,891,3455.089782038029
151,1577,0,278,6911.339443732752
151,835,0,80,1739.8801877915103
151,323,0,386,8964.931173534496
151,1019,0,711,7462.011916173796
151,2680,0,252,3376.135703399994
151,1166,0,921,5430.073153839199
151,2751,0,914,7552.025057237814
151,2954,0,403,9630.522460136372
151,1334,0,610,1629.3265469134951
151,1752,0,816,178.1496770894266
151,2485,0,551,1742.5488758650242
151,1612,0,630,9001.858813043917
152,363,0,969,9871.032911139615
152,393,0,17,7083.035742944638
152,438,0,184,7956.196037859074
152,719,0,528,2870.2879949137523
152,1448,0,683,981.0694752313823
152,1519,0,106,4476.330925180534
152,1598,0,944,5813.808217656272
152,1748,0,927,1141.4131646934268
152,1787,0,800,5836.383266626702
152,2261,0,100,6888.8262622195825
152,2371,0,680,7955.546458404111
152,2426,0,706,4122.107862428437
152,2520,0,243,8668.495952999072
152,2827,0,133,3494.0482253044347
152,2855,0,516,4085.6065162977816
152,193,1,883,9227.6243329298
152,232,1,296,1667.2477583253537
152,1009,1,439,8007.07811708805
152,483,1,596,254.42609846315372
152,528,1,612,5850.124827619936
152,2118,1,688,9301.244035794536
152,1656,1,652,5890.201673535743
152,2914,1,369,4270.296372661071
152,353,1,285,8795.95659288572
152,1297,1,745,4164.9034409647375
152,198,1,46,8597.990343422482
152,2895,1,585,9394.71027719942
152,2715,1,28,2311.002539166496
152,1632,1,118,8025.948980517895
152,2346,1,559,9623.299525223814
152,2778,1,611,6740.279815000174
152,2416,1,522,6209.507620177168
152,696,1,994,5283.851655016317
152,1635,1,187,1818.1660519608151
152,820,1,507,2985.442110152703
152,1077,1,201,9929.606972953517
152,1131,1,219,6251.312735610347
152,698,1,973,8733.945140985497
152,540,0,893,4758.439748905991
152,1791,0,884,3360.475034649574
152,408,0,302,5903.839121852047
152,1826,0,373,7489.947912681294
152,455,0,532,9627.778859806342
152,2726,0,939,9441.0149282665
152,2644,0,940,5751.163052628611
152,257,0,983,4949.323440998496
152,1671,0,190,6300.4854025282175
152,867,0,497,1575.7143344016729
152,1003,0,730,9015.972968045235
152,2618,0,413,890.4687540052811
152,2846,0,173,7077.895125095073
152,1223,0,164,6249.7681975017085
152,2226,0,874,8853.665737407171
152,2389,0,923,4573.471970795829
152,1594,0,998,9791.860735755276
152,1270,0,270,1023.9634743925926
152,2450,0,199,1275.6097297916156
152,2235,0,591,8211.826486470252
152,1202,0,199,6608.851965768643
152,1534,0,392,1804.343113354584
152,2900,0,961,6671.964443999734
152,1737,0,516,1993.7746529178467
152,839,0,815,271.8531454279744
152,1823,0,109,813.873512862288
152,170,0,873,7365.493032196081
152,1831,0,515,9336.293652204624
152,248,0,410,7158.725313368794
152,2424,0,430,9621.778867025
153,174,0,230,9466.104402221617
153,193,0,908,3861.2401063734405
153,277,0,539,2743.811379036744
153,283,0,767,1421.7009538799848
153,426,0,47,3909.334333068073
153,439,0,424,6892.922868578537
153,576,0,170,6852.582184270594
153,1003,0,354,8021.070225337314
153,1042,0,616,9446.529382906616
153,1273,0,4,9513.715419187301
153,1579,0,729,5232.192976976845
153,1587,0,356,7653.303384369663
153,1614,0,321,175.37168199196557
153,1722,0,258,8819.3552848676
153,1726,0,898,6205.560544405238
153,1856,0,952,651.6890712577191
153,2224,0,170,5063.290310142601
153,2230,0,481,1679.4624633652447
153,2304,0,506,5623.493022514147
153,2515,0,547,9757.951972389308
153,2565,0,194,882.4131524576173
153,2628,0,7,4248.42996333944
153,2648,0,868,6188.679922684794
153,820,1,331,7535.4712892299585
153,2276,1,885,1734.1537961192362
153,1991,1,87,8876.639775767322
153,2627,1,967,3074.6718456351646
153,784,1,855,3432.521548690428
153,1928,1,737,6724.945073499684
153,2982,1,316,7538.641993243088
153,2059,1,214,1671.7507125147274
153,2664,1,677,5876.911264185259
153,1630,1,948,6100.625600534334
153,405,1,744,1582.3592787765358
153,1618,1,443,5929.121548872362
153,2555,1,55,8485.390606372137
153,851,1,581,6438.187138688998
153,1190,1,300,8938.853074453886
153,2197,1,79,7180.317539354043
153,483,1,23,1502.541863819316
153,748,1,797,2276.7540643060292
153,1379,1,117,5583.261270306705
153,896,1,279,9204.311803744804
153,2156,1,490,4509.655040171264
153,2710,1,384,7749.069344357309
153,2986,1,700,3017.6835763612344
153,2483,1,188,3035.8727023310776
153,2237,1,704,1540.497086324554
153,2778,1,638,6429.950822436188
153,255,1,713,1522.250951633795
153,815,0,684,9339.710913915304
153,2522,0,443,7132.733683825093
153,2604,0,331,908.5541014845387
153,398,0,736,7535.501185299945
153,555,0,837,104.16477790725031
153,1220,0,360,4102.187926486086
153,824,0,992,4535.264593709703
153,1315,0,565,3883.0580879292474
153,1354,0,121,2964.793209509165
153,2038,0,268,7092.892413110964
153,2463,0,974,8846.70462236922
153,818,0,452,1201.0919665744796
153,2848,0,490,4998.647227653869
153,2125,0,770,5130.076466737673
153,1107,0,653,6868.592920427041
153,1734,0,20,4348.04996230011
153,1317,0,530,9531.091367481371
153,1721,0,300,3396.297083199417
153,476,0,476,718.7539412085231
153,2807,0,831,5410.889519370144
153,2162,0,182,9718.759165446036
153,1756,0,523,1975.4391141344329
153,1328,0,778,2184.2851719748865
153,2317,0,958,7147.780575434104
153,664,0,159,2413.7521911330014
153,2426,0,937,9595.048328417417
153,2817,0,741,7779.530241764859
153,1427,0,221,4521.721319055909
153,1213,0,148,6254.12875643686
153,1202,0,832,133.89838563754526
153,1995,0,934,1859.3133422049889
153,2158,0,219,7673.412445317897
153,1738,0,155,2311.7010574075607
153,580,0,550,2414.2696333177514
153,2642,0,841,7175.658640942576
153,2170,0,175,3037.1602462558963
154,260,0,544,3922.8076379944046
154,270,0,87,1178.8393787562275
154,283,0,724,5586.478886907196
154,324,0,590,8615.520300392844
154,666,0,85,3567.3582250160775
154,825,0,151,2795.2682876082677
154,1014,0,648,3692.2025869729873
154,1039,0,378,9584.424031509418
154,1219,0,713,4862.190723570388
154,1250,0,250,5526.796634646245
154,1306,0,199,133.5603329248763
154,1797,0,158,7922.409779285569
154,1927,0,155,7838.918631434109
154,2013,0,663,2176.818897772012
154,2054,0,3,1900.994400394374
154,2716,0,915,519.0901730474259
154,2946,0,251,549.8664251853872
154,2215,0,670,7214.215162243143
154,374,0,997,7128.495864389034
154,1588,0,997,8527.005872752328
154,2518,0,367,1778.7132568760608
154,1699,0,299,3500.3821816950317
154,1075,0,568,6674.867224885557
154,881,0,512,3385.5435217674667
154,847,0,818,1108.926869088555
154,1164,0,374,4930.665153735853
154,1730,0,508,8532.215560273547
154,624,0,400,8432.039276713724
154,2657,0,9,286.86108969480273
154,2529,0,241,6327.966453598174
154,812,0,984,2988.7074333106953
154,993,0,744,5265.722104207962
154,1534,0,154,3934.4065540666124
154,1230,0,256,8806.421262565553
154,2964,0,715,8932.327504179704
154,2593,0,25,3137.545561552886
154,1036,0,382,8437.079936789498
154,1004,0,489,2805.6712949551516
154,1295,0,718,4519.620792860292
154,788,0,506,7264.293981476151
154,2170,0,732,8553.881988039318
154,1553,0,989,3865.0865411352934
154,230,0,376,8234.247670648825
155,165,0,465,3013.0843262942462
155,177,0,388,3844.481251278144
155,179,0,434,9119.591897679209
155,533,0,777,7364.501691031438
155,611,0,80,4874.8563472744
155,656,0,305,4397.295753619004
155,679,0,839,302.1675778149196
155,1083,0,196,5788.7254770755335
155,1206,0,55,9085.318931870806
155,1390,0,838,5104.277626692225
155,1524,0,161,7590.944227875901
155,1644,0,985,3553.844196937168
155,1999,0,836,5672.047006766594
155,2429,0,546,2184.391194653592
155,2419,1,80,6545.17694376895
155,1220,1,948,2112.508468704545
155,1553,1,900,4925.6658034450165
155,2795,1,751,9634.947934648066
155,2330,1,67,1888.1601037306177
